Manufacturer,Model,Description,Transmission,Manual or Automatic,Engine Capacity,Fuel Type,Powertrain,Engine Power (PS),Engine Power (Kw),Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Euro Standard,Diesel VED Supplement,Testing Scheme,WLTP Imperial Low,WLTP Imperial Medium,WLTP Imperial High,WLTP Imperial Extra High,WLTP Imperial Combined,WLTP Imperial Combined (Weighted),WLTP Metric Low,WLTP Metric Medium,WLTP Metric High,WLTP Metric Extra High,WLTP Metric Combined,WLTP Metric Combined (Weighted),WLTP CO2,WLTP CO2 Weighted,Equivalent All Electric Range Miles,Equivalent All Electric Range KM,Electric Range City Miles,Electric Range City Km,Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined,Noise Level dB(A),Date of change,
ASTON MARTIN LAGONDA,DB12,2024MY DB12 Volante,8AT,Automatic,3982,Petrol,Internal Combustion Engine (ICE),680,500,0,,,,Euro 6d,False,WLTP,13.7,23.2,27.7,26.4,23.2,0,20.6,12.2,10.2,10.7,12.2,0,276,,,,,,177,15,12,,,86,86,70.0,13 January 2025,
ASTON MARTIN LAGONDA,DB12 Coupe,25MY,A8,Automatic,3982,Petrol,Internal Combustion Engine (ICE),680,500,0,,,,Euro 6 EA,False,WLTP,13.7,23.2,27.7,26.4,23.2,0,20.6,12.1,10.2,10.7,12.2,0,276,0,,,,,177,15,13,,,60,60,70.0,11 November 2024,
ASTON MARTIN LAGONDA,DB12 Volante,25MY,A8,Automatic,3982,Petrol,Internal Combustion Engine (ICE),680,500,0,,,,Euro 6 EA,False,WLTP,13.7,23.2,27.7,26.4,23.2,0,20.6,12.1,10.2,10.7,12.2,0,276,0,,,,,177,15,13,,,60,60,70.0,11 November 2024,
ASTON MARTIN LAGONDA,DBX707 ,25MY,A9-AWD,Automatic,3982,Petrol,Internal Combustion Engine (ICE),707,520,0,,,,Euro 6 EA,False,WLTP,12.8,20.2,23.4,21.2,19.9,0,22,14,12.1,13.3,14.2,0,323,0,,,,,192,17,15,,,60,60,71.0,11 November 2024,
ASTON MARTIN LAGONDA,DBX707 MY2023,DBX707 GPF Hatchback,A9-AWD,Automatic,3982,Petrol,Internal Combustion Engine (ICE),707,520,0,,,,Euro 6d,False,WLTP,12.8,20.2,23.4,21.2,19.9,0,22,14,12.1,13.3,14.2,0,323,0,,,,,192,17,15,,,86,86,71.0,11 November 2024,
ASTON MARTIN LAGONDA,DBX V8 MY2021,Hatchback,A9-AWD,Automatic,3982,Petrol,Internal Combustion Engine (ICE),550,405,0,,,,Euro 6d,False,WLTP,12.2,20.8,23.5,21.1,19.8,0,23.2,13.6,12,13.4,14.3,0,323,0,,,,,127,18,22,,,86,86,73.0,11 November 2024,
ASTON MARTIN LAGONDA,Speedster,Open Sportscar,A8,Automatic,5204,Petrol,Internal Combustion Engine (ICE),725,533,0,,,,Euro 6d,False,WLTP,12.3,21.9,25.5,24.6,21.4,0,23,12.9,11.1,11.5,13.2,0,298,0,,,,,491,24,20,,,86,86,74.0,11 November 2024,
ASTON MARTIN LAGONDA,Valiant,24MY Valiant V12 Coupe,6MT,Manual,5204,Petrol,Internal Combustion Engine (ICE),715,526,0,,,,Euro 6 EA,False,WLTP,10.1,19.2,23,21.9,18.7,0,28.1,14.7,12.3,12.9,15.1,0,340,0,,,,,209,37,23,,,60,60,71.0,11 November 2024,
ASTON MARTIN LAGONDA,Valour,24MY Valour V12 Coupe,6MT,Manual,5204,Petrol,Internal Combustion Engine (ICE),715,526,0,,,,Euro 6 EA,False,WLTP,10.1,19.2,23,21.9,18.7,0,28.1,14.7,12.3,12.9,15.1,0,340,0,,,,,209,37,23,,,60,60,71.0,11 November 2024,
ASTON MARTIN LAGONDA,Vanquish Coupe,25MY,A8,Automatic,5204,Petrol,Internal Combustion Engine (ICE),825,614,0,,,,Euro 6 EA,False,WLTP,10.8,20.1,25.5,25.5,20.7,0,26.2,14.1,11.1,11.1,13.7,0,312,0,,,,,423,18,23,,,60,60,70.0,11 November 2024,
ASTON MARTIN LAGONDA,Vantage 2021MY,Vantage RWD Automatic Convertible,A8,Automatic,3982,Petrol,Internal Combustion Engine (ICE),510,375,0,,,,Euro 6d,False,WLTP,15.3,24.8,28.8,26.6,24.3,0,18.5,11.4,9.8,10.6,11.6,0,263,0,,,,,244,28,16,,,86,86,74.0,11 November 2024,
ASTON MARTIN LAGONDA,Vantage 2021MY,Vantage RWD Automatic Hatchback,A8,Automatic,3982,Petrol,Internal Combustion Engine (ICE),510,375,0,,,,Euro 6d,False,WLTP,15.3,24.6,28.8,26.6,24.3,0,18.5,11.5,9.8,10.6,11.6,0,264,0,,,,,164,17,13,,,86,86,72.0,11 November 2024,
ASTON MARTIN LAGONDA,Vantage Coupe,25MY,A8,Automatic,3982,Petrol,Internal Combustion Engine (ICE),665,489,0,,,,Euro 6 EA,False,WLTP,12.7,23.9,28.8,27.2,23.3,0,22.3,11.8,9.8,10.4,12.1,0,274,0,,,,,223,16,14,,,60,60,72.0,11 November 2024,
ASTON MARTIN LAGONDA,Vantage Roadster,25MY,A8,Automatic,3982,Petrol,Internal Combustion Engine (ICE),665,489,0,,,,Euro 6 EA,False,WLTP,12.4,23.8,28.5,26.4,23,0,22.8,11.9,9.9,10.7,12.3,0,279,0,,,,,358,19,8,,,60,60,72.0,11 November 2024,
AUDI,A1 Sportback,25 TFSI  95 PS 5-speed,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),95,70,,,,,Euro 6 EB,False,WLTP,0,0,0,0,52.3,0,0,0,0,0,5.4,0,123,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A1 Sportback,25 TFSI  95 PS 5-speed,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),95,70,,,,,Euro 6 EB,False,WLTP,0,0,0,0,50.4,0,0,0,0,0,5.6,0,127,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A1 Sportback,25 TFSI  95 PS S tronic,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),95,70,,,,,Euro 6 EB,False,WLTP,0,0,0,0,50.4,0,0,0,0,0,5.6,0,127,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A1 Sportback,25 TFSI  95 PS S tronic,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),95,70,,,,,Euro 6 EB,False,WLTP,0,0,0,0,48.7,0,0,0,0,0,5.8,0,131,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A1 Sportback,30 TFSI  116 PS 6-speed,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,0,0,0,0,51.4,0,0,0,0,0,5.4,0,122,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A1 Sportback,30 TFSI  116 PS 6-speed,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,0,0,0,0,50.4,0,0,0,0,0,5.6,0,127,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A1 Sportback,30 TFSI  116 PS S tronic,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,0,0,0,0,50.4,0,0,0,0,0,5.6,0,127,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A1 Sportback,30 TFSI  116 PS S tronic,A7,Automatic,999,Petrol,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,0,0,0,0,48.7,0,0,0,0,0,5.8,0,131,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A1 Sportback,35 TFSI  150 PS S tronic,A7,Automatic,1498,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,38.7,50.4,58.9,47.9,49.6,0,7.3,5.6,4.8,5.9,5.7,0,128,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A1 Sportback,35 TFSI  150 PS S tronic,A7,Automatic,1498,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,0,0,0,0,48.7,0,0,0,0,0,5.8,0,130,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Saloon,TDI 150PS,A7,Automatic,1968,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EA,False,WLTP,0,0,0,0,58.9,0,0,0,0,0,4.8,0,125,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A3 Saloon,TDI 150PS,A7,Automatic,1968,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EA,False,WLTP,0,0,0,0,54.3,0,0,0,0,0,5.2,0,136,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A3 Saloon,TFSI  116 PS 6-speed,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,0,0,0,0,52.3,0,0,0,0,0,5.4,0,122,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Saloon,TFSI  116 PS 6-speed,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EB,False,WLTP,0,0,0,0,49.6,0,0,0,0,0,5.7,0,131,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Saloon,TFSI  116 PS S tronic,A7,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),116,85,,,,,Euro 6 EB,False,WLTP,0,0,0,0,55.4,0,0,0,0,0,5.1,0,116,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Saloon,TFSI  116 PS S tronic,A7,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),116,85,,,,,Euro 6 EB,False,WLTP,40.9,55.4,60.1,49.6,52.3,0,6.9,5.1,4.7,5.7,5.4,0,124,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Saloon,TFSI  150 PS S tronic,A7,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),150,110,,,,,Euro 6 EB,False,WLTP,0,0,0,0,54.3,0,0,0,0,0,5.2,0,117,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Saloon,TFSI  150 PS S tronic,A7,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),150,110,,,,,Euro 6 EB,False,WLTP,0,0,0,0,50.4,0,0,0,0,0,5.6,0,128,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Saloon,TFSI  150 PS 6-speed,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,0,0,0,0,51.4,0,0,0,0,0,5.5,0,124,0,,,,,0,0,0,,,,,0.0,28 November 2025,
AUDI,A3 Saloon,TFSI  150 PS 6-speed,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,38.2,47.9,53.3,46.3,47.1,0,7.4,5.9,5.3,6.1,6,0,136,0,,,,,0,0,0,,,,,0.0,28 November 2025,
AUDI,A3 Sportback,TDI 150PS,A7,Automatic,1968,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EA,False,WLTP,0,0,0,0,58.9,0,0,0,0,0,4.8,0,127,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TDI 150PS,A7,Automatic,1968,Diesel,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EA,False,WLTP,0,0,0,0,53.3,0,0,0,0,0,5.3,0,139,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A3 Sportback,30 TFSI  110 PS 6-speed,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),110,81,,,,,Euro 6 EA,False,WLTP,0,0,0,0,50.4,0,0,0,0,0,5.6,0,128,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,30 TFSI  110 PS 6-speed,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),110,81,,,,,Euro 6 EA,False,WLTP,0,0,0,0,47.9,0,0,0,0,0,5.9,0,135,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  116 PS 6-speed,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EA,False,WLTP,0,0,0,0,51.4,0,0,0,0,0,5.5,0,126,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  116 PS 6-speed,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),116,85,,,,,Euro 6 EA,False,WLTP,0,0,0,0,47.9,0,0,0,0,0,5.9,0,135,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  116 PS S tronic,A7,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),116,85,,,,,Euro 6 EB,False,WLTP,0,0,0,0,54.3,0,0,0,0,0,5.2,0,119,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  116 PS S tronic,A7,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),116,85,,,,,Euro 6 EB,False,WLTP,40.9,54.3,58.9,47.1,50.4,0,6.9,5.2,4.8,6,5.6,0,127,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  150 PS 6-speed,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,0,0,0,0,50.4,0,0,0,0,0,5.6,0,127,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  150 PS 6-speed,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EB,False,WLTP,0,0,0,0,46.3,0,0,0,0,0,6.1,0,139,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  150 PS S tronic,A7,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),150,110,,,,,Euro 6 EB,False,WLTP,0,0,0,0,53.3,0,0,0,0,0,5.3,0,120,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  150 PS S tronic,A7,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),150,110,,,,,Euro 6 EB,False,WLTP,0,0,0,0,49.6,0,0,0,0,0,5.7,0,130,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  150 PS S tronic,A7,Automatic,1498,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),150,110,4.2,148,,,Euro 6 EB,False,WLTP,0,0,0,0,0,941.6,0,0,0,0,0,0.3,0,6,88,141,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A3 Sportback,TFSI  150 PS S tronic,A7,Automatic,1498,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),150,110,3.9,161,,,Euro 6 EB,False,WLTP,0,0,0,0,0,941.6,0,0,0,0,0,0.3,0,8,80,128,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Avant,TFSI 150 PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EA,False,WLTP,0,0,0,0,41.5,0,0,0,0,0,6.8,0,155,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Avant,TFSI 150 PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EA,False,WLTP,0,0,0,0,38.7,0,0,0,0,0,7.3,0,167,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Avant,TFSI 204 PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,40.9,0,0,0,0,0,6.9,0,157,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Avant,TFSI 204 PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,38.2,0,0,0,0,0,7.4,0,168,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Avant,TDI 204 PS S tronic,A7,Automatic,1968,Diesel Electric,Hybrid Electric Vehicle (HEV),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,56.5,0,0,0,0,0,5,0,130,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Avant,TDI 204 PS S tronic,A7,Automatic,1968,Diesel Electric,Hybrid Electric Vehicle (HEV),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,52.3,0,0,0,0,0,5.4,0,141,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Avant,TDI quattro 204 PS S tronic,A7,Automatic,1968,Diesel Electric,Hybrid Electric Vehicle (HEV),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,54.3,0,0,0,0,0,5.2,0,136,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Avant,TDI quattro 204 PS S tronic,A7,Automatic,1968,Diesel Electric,Hybrid Electric Vehicle (HEV),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,52.3,0,0,0,0,0,5.4,0,144,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Avant e-hybrid,e-hybrid quattro 299PS,A7,Automatic,1984,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),299,220,4.1,152,,,Euro 6 EB,False,WLTP,0,0,0,0,0,134.5,0,0,0,0,0,2.1,0,48,66,106,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Avant e-hybrid,e-hybrid quattro 299PS,A7,Automatic,1984,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),299,220,3.9,158,,,Euro 6 EB,False,WLTP,0,0,0,0,0,108.6,0,0,0,0,0,2.6,0,60,58,94,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Coup�,45 TFSI quattro 265PS,A7,Automatic,1984,Petrol Electric,Hybrid Electric Vehicle (HEV),265,195,,,,,Euro 6 EA,False,WLTP,0,0,0,0,38.7,0,0,0,0,0,7.3,0,166,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Coup�,45 TFSI quattro 265PS,A7,Automatic,1984,Petrol Electric,Hybrid Electric Vehicle (HEV),265,195,,,,,Euro 6 EA,False,WLTP,0,0,0,0,37.7,0,0,0,0,0,7.5,0,169,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Coup�,45 TFSI quattro 265PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),265,195,,,,,Euro 6 EA,False,WLTP,0,0,0,0,38.7,0,0,0,0,0,7.3,0,166,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Coup�,45 TFSI quattro 265PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),265,195,,,,,Euro 6 EA,False,WLTP,0,0,0,0,37.7,0,0,0,0,0,7.5,0,169,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Coup�,TDI 163PS,A7,Automatic,1968,Diesel,Internal Combustion Engine (ICE),163,125,,,,,Euro 6 EA,False,WLTP,0,0,0,0,55.4,0,0,0,0,0,5.4,0,134,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Coup�,TDI 163PS,A7,Automatic,1969,Diesel,Internal Combustion Engine (ICE),163,120,,,,,Euro 6 EA,False,WLTP,0,0,0,0,52.3,0,0,0,0,0,5.1,0,141,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Saloon,TFSI 150 PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EA,False,WLTP,0,0,0,0,41.5,0,0,0,0,0,6.8,0,154,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Saloon,TFSI 150 PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),150,110,,,,,Euro 6 EA,False,WLTP,0,0,0,0,39.2,0,0,0,0,0,7.2,0,164,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Saloon,TFSI 204 PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,41.5,0,0,0,0,0,6.8,0,155,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Saloon,TFSI 204 PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EA,False,WLTP,26.9,38.2,46.3,41.5,39.2,0,10.5,7.4,6.1,6.8,7.2,0,164,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Saloon,TDI 204 PS S tronic,A7,Automatic,1968,Diesel,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,57.6,0,0,0,0,0,4.9,0,128,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Saloon,TDI 204 PS S tronic,A7,Automatic,1968,Diesel,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,54.3,0,0,0,0,0,5.2,0,137,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Saloon,TDI 204 PS quattro S tronic,A7,Automatic,1968,Diesel,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,55.4,0,0,0,0,0,5.1,0,135,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Saloon,TDI 204 PS quattro S tronic,A7,Automatic,1968,Diesel,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,53.3,0,0,0,0,0,5.3,0,142,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A5 Saloon e-hybrid,e-hybrid quattro 299PS,A7,Automatic,1984,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),299,220,4.1,150,,,Euro 6 EB,False,WLTP,0,0,0,0,0,141.2,0,0,0,0,0,2,0,46,67,108,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A5 Saloon e-hybrid,e-hybrid quattro 299PS,A7,Automatic,1984,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),299,220,4,155,,,Euro 6 EB,False,WLTP,33.6,44.1,45.6,38.7,40.9,108.6,8.4,6.4,6.2,7.3,6.9,2.6,0,59,62,99,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A6 Avart,TDI quattro 204PS (C9),A7,Automatic,1986,Diesel Electric,Hybrid Electric Vehicle (HEV),204,150,,,,,Euro 6 EB,False,WLTP,0,0,0,0,54.3,0,0,0,0,0,5.2,0,137,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A6 Avart,TDI quattro 204PS (C9),A7,Automatic,1986,Diesel Electric,Hybrid Electric Vehicle (HEV),204,150,,,,,Euro 6 EB,False,WLTP,0,0,0,0,49.6,0,0,0,0,0,5.7,0,150,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A6 Avart,40 TFSI 204PS S Tronic,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EB,False,WLTP,0,0,0,0,37.7,0,0,0,0,0,7.5,0,171,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A6 Avart,40 TFSI 204PS S Tronic,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EB,False,WLTP,0,0,0,0,34.9,0,0,0,0,0,8.1,0,184,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A6 Avart,50 TFSI e quattro 299PS S Tronic,A7,Automatic,1984,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),299,220,2.1,292,,,Euro 6 EB,False,WLTP,0,0,0,0,0,188.3,0,0,0,0,0,1.5,0,33,30,49,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A6 Avart,45 TFSI quattro 265PS,A7,Automatic,1984,Petrol Electric,Hybrid Electric Vehicle (HEV),265,195,,,,,Euro 6 EA,False,WLTP,25.7,35.8,42.2,37.2,36.2,0,11,7.9,6.7,7.6,7.8,0,178,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A6 Avart,45 TFSI quattro 265PS,A7,Automatic,1984,Petrol Electric,Hybrid Electric Vehicle (HEV),265,195,,,,,Euro 6 EA,False,WLTP,0,0,0,0,34,0,0,0,0,0,8.3,0,189,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A6 Avart,TFSI 204PS (C9),A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EB,False,WLTP,0,0,0,0,39.8,0,0,0,0,0,7.1,0,162,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A6 Avart,TFSI 204PS (C9),A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),204,150,,,,,Euro 6 EB,False,WLTP,0,0,0,0,36.7,0,0,0,0,0,7.7,0,174,0,,,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A6 Avart,e-hybrid quattro 299PS (C9),A7,Automatic,1984,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),299,220,4.1,153,,,Euro 6 EB,False,WLTP,34,41.5,45.6,41.5,41.5,122.8,8.3,6.8,6.2,6.8,6.8,2.3,0,52,63,102,,,0,0,0,,,,,0.0,26 November 2025,
AUDI,A6 Avart,40 TDI quattro 204PS,A7,Automatic,1986,Diesel Electric,Hybrid Electric Vehicle (HEV),204,150,,,,,Euro 6 EB,False,WLTP,0,0,0,0,48.7,0,0,0,0,0,5.8,0,152,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A6 Avart,40 TDI quattro 204PS,A7,Automatic,1986,Diesel Electric,Hybrid Electric Vehicle (HEV),204,150,,,,,Euro 6 EB,False,WLTP,0,0,0,0,44.8,0,0,0,0,0,6.3,0,164,0,,,,,0,,0,0,,,,0.0,26 November 2025,
AUDI,A6 e-tron Avant,A6 Avant e-tron,N/A,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),286,210,3.8,163,530,329,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0.0,26 November 2025,
AUDI,A6 e-tron Avant,e-tron performance  270 00 kW,N/A,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),367,270,3.7,166,645,401,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0.0,26 November 2025,
AUDI,A6 e-tron Avant,e-tron quattro 315 00 kW,N/A,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),428,315,3.6,171,621,386,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0.0,26 November 2025,
AUDI,A6 Saloon,40 TFSI 204PS,A7,Automatic,1984,Petrol Electric,Hybrid Electric Vehicle (HEV),204,150,,,,,Euro 6 EA,False,WLTP,0,0,0,0,38.7,0,0,0,0,0,7.3,0,165,0,,,,,0,0,0,,,,,0.0,26 November 2025,
